"id","dim","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","condition"
"2532","2","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","407.5","224.06","44.5499999999993","-15.5","-12.5055000000001","-26.5","-28.5174999999999","-47.5","-47.0805000000001","-25.96","-13.081","-6.5","5.08125000000001","21.128","25.5","25.5","27.2444999999999","29.3200000000001","27.5","27.5","27.5","27.5","27.5","27.5","27.1432499999999","18.5","17.5","17.5","17.5","82.269","201.603250000003","448.3525","381.5","370.328","411.113875","418.5","400.57725","392.5","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","248.092","219.61","192.897","207.993166666667","205","198.965","182.525","215.6455","258.294","272.7905","267","264.58125","257","256","256","269.0705","295.48","310","316.046","317","317","317","317","317.0305","320","306","306","306","354","389.769000000001","507.46125","555.446875","561","599.40925","609","594.07725","583","complex"
"2539","2","430.5","430.5","424.3785","374.546","133.416","201.25625","583.07725","306.599875","557.302","594.5","614.330357142857","492.5","657.5","622.406125","680.5","556.853125","383.576","273.5","273.5","312.95475","414.5","414.5","408.5","408.5","408.5","408.5","408.5","399.45425","387.5","374.5","306.5","274.688125","267.5","267.5","267.5","267.498571428571","261.5","261.5","259.5","257.5","265.5","257.5","258.5","257.5","260.5","261.5","270.5","273.5","273.5","273.5","272.5","272.5","272.5","272.5","272.5","272.5","272.5","272.5","252.42525","57.5","67.5","40.5","46.5","52.5","53.5","60.5","46.4809999999999","22.5","15.5","17.5","111.757500000006","410.5","410.5","406.5","382.5","382.5","397.1435","398.5","406.454","403.5","403.5","402.506571428571","389.5","389.5","389.5","389.5","377.74225","377.5","377.5","377.5","375.5","375.5","375.5","375.5","375.5","375.5","375.5","378.3225","378.5","377.5","378.5","249","247.8855","234.8785","162.023","53.0105","44","57.206","126.898875","190.694","137","85.3582142857142","40","29","111.83525","38","51.55625","89","119","119","117.227375","104","104","105","105","105","105","105","114.10675","127","127","137","141","142","142","142","142.002142857143","161","163","179","189.98275","226","244","259.206","268","280","295","310.69175","332.921","334","334","335","335","335","335","335","335","335","335","324.0385","90.79075","87","115","127","124","115.792","104","118.0095","119","114","113","100.957499999999","79","79","542.66825","569","569","556","556","555","557","549","548.529428571428","538","538","538","538","538","538","538","538","538","538","538","537","537","537","536","608.449750000001","578","580","587","simple"
"2543","2","230","186","186","142.847","42.3440000000001","-26.0525","-50.036","-60","-60","-60","-60","-60","-60","-60","-60","-60","-60","-60","-60","-60","-49","-46","-42","-42","-42","-42","-42","-28.6355","-14.9159999999999","-13","-13","-13","-13","-13","-13","-10.5799999999999","30.412","31","31","28.766","33","37","34.187","30","29.552","29","29","34.2819999999999","50","51","52","52","46","40","35","27.5875000000001","19","18.658","18","19","19","22.183","27","29","30","32","33","34.5025000000001","101.668","91.6720000000001","34.3049999999998","24","20.568","15","14","14","17","66","77.9950000000001","160.4365","283.378571428571","347.715","373.9205","379","379","377","371","368","367","367","366.54","391","398.68","400","400","400","400","400","400","400","400","102","97","97","92.9775","81.732","65.9775","56","52","52","52","52","52","52","52","52","52","52","52","52","52","43","40","38","38","38","38","38","66.7694999999999","134.46","137","137","137","137","137","139.204","159.42","177","177","177","182.2925","200.43","203","203","211","217.448","219","222.276","237.282","259.61","288.147","304","304","303","301","299","300","304","311.2565","322","327","328","328","328","329","331","333.195","335.396","337","344.556","344","341","332","328.568","323","319.556","315","315","370.9635","499.639","585.3035","620.61","630.80725","636.492","640","640","640","640","637","635","634.5995","625.46","613","604","599.442","593","593","593","593","593","593","592","complex"
"2549","2","761","703.9975","70","70","69","69","69","69","69","69","69","90.8309999999993","450.6432","472.941035714286","502","489","489","489","489","489","489","489","489","489","489","489","489","489","489","489","489","489","489","489","489","481.465","480","447","430.662","442","442","442","442","442","421.086000000001","427","420","420","420","420","420","420","420","420","420","420","420","420","420","420","420","420","420","420","420","420","420","420","358","323.008750000002","214","255.6775","259.684","203","199","32","32","30.4459999999999","12","12","12","49.3619999999995","142.801","175.766","263","352.737499999997","379","335.852","267","266","259.525000000001","0","-1","14","20","22","16","16","518.908","395","403","278","244.7955","34","34","34","34","34","34","34","34","34","34","205.9152","200.67275","236","222","222","222","222","222","222","222","222","222","222","222","222","222","222","222","222","222","222","222","222","219","217","209","193","164","164","164","164","164","161.941999999999","259","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","229","216.665500000001","169.71","190.5065","214.316","241","232","215","215","215","214","214","214","285","272","270","272","284.839999999999","277","273","268.775999999999","271","280.859999999999","322","320","313","311","310","308","308","654.99","573","587","simple"
"2551","2","385","385","385","385","385","385","385","385","385","385","225.75","-171.225","-172","-172","-172","-168","-169","-142.7","-103.9","-17","-17","-17","-17","-17","-17","-17","-17","-26","-25","-25","-25","-26","-46","-30","-29","-27","-27","-27","-27","-27","-27","-27","-34.8","-50","-41","-41","-41","-41","-45.4","-45","-45","-45","-45","-45","-45","-45","-45","-45","-51.1","-52","-42","-30","-30","-30","-30","-30","-30","-23","-23","-23","-28","-28.4125","-4","-4","2","20","20","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","84.475","314.0625","377","395","399","391","396","264","264","264","264","264","264","264","264","264","264","310","433","434","434","434","287","334","295.25","190.85","133","133","133","133","133","133","133","133","177.6","246","246","246","249","286","191.55","139","134","134","134","134","134","134","134","144.7","179.7","221","221","221","221","240.8","243","243","243","243","243","243","243","243","243","246","246","242","240","240","240","240","240","240","240","240","240","242","271","318","318","313","308","306","306","306","306","306","306","306","306","306","306","306","306","306","306","306","306","306","306","577.2","668.5","603","595","579","591","589","complex"
"2553","2","403.5","403.5","403.5","403.5","413.22","614.625","537.5","537.5","538.048571428571","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","568.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","564.742857142857","537.5","539.5","539.5","544.5","548.5","548.5","549.5","549.5","546.52","534.5375","527.5","528.5","528.5","533.32","534.5","564.5","564.5","564.5","570.5","574","575.02","594.5","594.5","609.5","632.3","633.68","638.5","638.5","638.5","638.5","638.5","638.5","638.5","317.822857142855","-35.4000000000008","-40.1524999999999","12.5","13.5","13.5","13.5","13.5","20.4800000000001","357.900000000001","387.5","391.5","253","253","253","253","253","232.55","286","286","285.177142857143","261.715","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","261","261","261","252","252","252","252","252","252","252","252","251.228571428571","231","237","237","232","237.575","240","241","241","237","268.9875","298","287","285","279","279","297","297","297","288","287","287","285","285","287","305.4","307","304","304","304","304","304","304","304","403","369.149999999999","302.755","300","300","300","300","300","311.705","603.2","592.835","585","simple"
"2555","2","394.400009155273","394.400009155273","394.400009155273","394.400009155273","394.637509155273","416.400009155273","420.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","412.400009155273","411.400009155273","381.484384155273","323.400009155273","321.400009155273","321.400009155273","321.400009155273","321.400009155273","222.116259155273","169.400009155273","169.400009155273","169.400009155273","169.400009155273","169.400009155273","44.4513841552742","4.40000915527344","18.4000091552734","18.4000091552734","18.4000091552734","161.453009155273","297.400009155273","631.400009155273","627.400009155273","626.400009155273","624.400009155273","626.126009155274","640.400009155273","626.400009155273","612.400009155273","388.067009155276","289.400009155273","116.057509155273","75.0475091552735","2.40000915527344","9.40000915527344","39.4000091552734","-4.59999084472656","1.40000915527344","1.40000915527344","3.40000915527344","4.40000915527344","16.4000091552734","12.4000091552734","12.4000091552734","53.4000091552734","65.0130091552743","140.400009155273","144.400009155273","144.400009155273","144.400009155273","145.400009155273","146.400009155273","147.400009155273","148.400009155273","280.441509155273","376.400009155273","422.400009155273","420.400009155273","419.400009155273","419.400009155273","418.400009155273","418.400009155273","418.400009155273","416.400009155273","416.400009155273","416.400009155273","416.400009155273","416.400009155273","416.400009155273","416.400009155273","416.400009155273","416.400009155273","416.400009155273","407.400009155273","523.975509155274","434.762009155274","393.400009155273","393.400009155273","256","256","256","256","250.1615","197","196","195","195","195","195","195","195","195","195","195","195","195","195","195","195","195","195","195","195","180.084375","137","136","136","136","136","111","124","124","124","124","124","227.401624999999","224","212","212","209","316","248","138","140","202","265","265.393","291","289","265.438","236.705714285714","227","218.263","203.6475","215","204","272","267","263","263","263","263","291","298","301","349.523","348","363","362","362","362","361","361","362","361","406.0415","554","548","548","548","548","544","543","543","536","536","536","536","536","536","536","536","536","536","597","536","577.638","579","579","complex"
"2558","2","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","633.66667175293","598.356314610073","312.294528895786","168.36567175293","145.66667175293","145.66667175293","172.08592175293","211.42167175293","215.66667175293","224.66667175293","225.66667175293","225.66667175293","225.66667175293","226.66667175293","226.66667175293","226.66667175293","226.66667175293","226.66667175293","227.66667175293","228.66667175293","228.66667175293","228.66667175293","228.66667175293","228.66667175293","228.66667175293","228.66667175293","228.66667175293","228.66667175293","228.66667175293","228.66667175293","228.66667175293","228.66667175293","228.66667175293","306.077671752931","404.12667175293","408.66667175293","409.66667175293","409.66667175293","410.56342175293","400.59167175293","365.161171752929","286.631671752929","166.357957467215","94.9416717529296","91.6666717529297","79.7061717529297","50.8701717529297","37.6666717529297","25.9685467529297","21.6666717529297","17.6666717529297","17.6666717529297","17.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","15.6666717529297","28.7204217529298","393.46517175293","451.49867175293","451.66667175293","451.66667175293","400.66667175293","399.66667175293","157","157","156.014","156","156","156","156","156","156","156","156","156","156","156","156","156","156","156","156","156","156","156","105.189142857143","18.849714285714","-10.894","-19","-19","26.32475","76.7795","81","87","87","87","87","86","86","86","86","86","83","82","82","82","82","82","82","82","82","82","82","82","82","82","219.121999999999","346.306000000001","405.8825","409","409","409","403.51625","353.745","319.74725","312","309","306","306","304","304","304","304","306","310","310","310","310","310","310","310","310","310","310","310","310","310","310","310","310","310","310","310","310","310","310","310","318.0185","511.2465","578.773","593.609821428572","600","595","587","simple"
"2560","2","408","408","408","408","408","490.6475","571.205","592.358","593","593","593","593","593","599.805","667.229142857143","716.62","817.812","837","836","821","821","821","821","821","821","821","821","821","812.892","808","805","803","803","803","803","803","803","803","803","803","803","800.523","795.278","771.987","767","765.27","765","765","765","765","761.3","727.9655","523.768000000001","353.18","229.465","149.485","63","29.3951428571429","17","17","17","17","17","17","17","17","22.7549999999999","28","28","27","27","27","25.758","10","0","3","3","9","10","10","11","12","12","12","16","16","16","16","16","16","16","16","16","16","24.7685000000004","198.224999999999","250","354.408","363","392.059428571428","404","264","264","264","264","264","296.88","347.246","394.4475","396","396","396","396","396","397","402","406","375.954","232.957","221","164","164","164","164","164","164","164","164","164","165.432","171","172","175","176","176","176","176","176","176","176","176","176","177","177","186.342","188","188","188","188","188","188","201.575","220.894","205","222.6665","231.607","236","241","244","244","244","244","244","244","244","244","244","239.049","229","227","227","227","228","265.662","299","315","320","320","320","319","319","319","317","315","315","313","313","313","313","313","313","313","313","313","313","320.68","476.902499999999","521","609.272","578.485","581.559142857143","597","complex"
"2561","2","416.5","411.5","411.5","411.5","410.5","409.5","409.5","409.5","409.5","409.5","409.5","463.619","640.5","626.5","619.266","616.5","615.5","615.5","615.5","615.5","614.5","613.5","612.5","612.5","612.5","606.5","606.5","595.5","595.5","594.5","574.64","-145.322","46.3457142857143","304.888214285714","351.5","132.453571428571","89.5","86.5","75.5","75.5","75.5","75.5","75.5","72.5","71.5","71.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","77.5","78.5","78.5","78.5","75.5","45.5","41.5","34.5","33.5","33.5","32.5","31.0300000000003","12.5","13.5","28.9160000000003","1067.04975","1090.5","1090.5","1090.5","1090.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","905.5","-274.5","-55.4025","21.4119999999999","13.5","167.649000000004","367.5","386.5","257","257","257","257","257","258","258","258","258","258","258","252","248","257","262","262","265","265","265","265","265","266","266","266","266","266","266","266","266","267","269","257","281","282","281","286","261","260.406","262","262","262","263","263","263","263","263","263","263","263","263","263","263","263","263","250","246","246","246","249","250","251","255","256","256","256","282.27125","256","253","240.416","421.924000000001","203.5775","202","202","202","679","679","679","679","679","679","679","679","679","679","679","679","679","679","679","679","679","679","679","679","474.827000000001","337.39","305.559999999999","303","498.389000000002","592","586","simple"
"2562","2","407","407","407","377.975","26.8799999999999","-5.80000000000001","81","53.0425","69","67","102.5","237.835","356.22","494.6625","693.135","657.1875","425.48","172.197142857143","46.8559999999999","23.9725","29","8.38249999999994","8.18000000000001","3.565","31.9000000000001","52","90.3500000000001","111","146.9","156.01","160","160","160","161","158","152","159.55","177.545","192","190","211.25","262.805","328.95","361","350.46","359.125","417.85","471.8625","506","498","503.25","519","464.739999999999","164.440833333333","-2.56000000000023","-12.1","3","13.1650000000001","18","16","13","23.3625","22.4399999999998","14","14","14","14","18","19","20.61","24","25.99","27","27","22","15","13","13","13","13","19.2","25","23","25","28","31","24","20.9700000000001","19","19","19","19","19","19","19","19","45.1400000000016","323.6675","391.294285714286","410.69","402","264","264","263.62","258.6625","138.1","56.8625","6","7","21","36.5125","41.075","25","25","25","25","25","31.1085714285715","97.7728571428572","123.42","120.335","106","87.1374999999999","70","64.565","46.44","43","38","37","37","37","37","37","37","38","40","45.575","50","52.53","59.22","73.91","78","75","77.9800000000001","80","79","76.9625","67","60.1425","54","54","56.75","67","74.6000000000001","125.568333333333","153.26","143.1125","129","127","127","127","130","150.09","169.39","169","167","167","167","186.075","212.92","216","216","216.995","219","219.63","217","215","215","215","215","215","217.4","272.5575","273.58","302.6075","313","308","310","312.03","313","313","313","313","313","313","313","313","334.870000000001","469.6675","561.588571428572","601","604","complex"
"2564","2","413.5","413.5","413.5","413.5","413.5","413.5","413.5","413.5","413.5","413.5","413.5","272.62325","206.228","307.1525","465.532","517.21875","623.146","678.370571428571","730.5","275.3105","70.5","185.644","246.158","170.5465","224.5","252.025","359.177","432.0475","457.258","490.5","490.5","490.5","490.5","490.5","490.5","490.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","480.5","478.5","478.5","478.5","478.5","478.5","478.5","478.5","478.5","478.5","478.5","478.5","478.5","478.5","478.5","478.5","478.5","478.5","477.5","477.5","477.5","121.448000000001","53.5","6.5","16.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","402.5","395.5","399.5","255","255","255","255","255","255","255","255","255","255","255","165.332","61.6460000000001","60.439","48","46.05625","50","52","53","76.081","85","88","77","91","70","69","69.3385","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","71","72","72","72","72","72","72","72","72","72","72","72","72","72","72","72","72","72","72","72","72","114","114","117","110","110","111","111","111","111","111","111","111","111","111","111","111","111","111","111","111","111","111","522.283999999999","571.515","585","simple"
"2565","2","397.340026855469","397.340026855469","398.340026855469","398.340026855469","1354.34002685547","1353.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1349.34002685547","1337.10502685547","1294.34002685547","1203.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1206.34002685547","1205.34002685547","996.935026855422","15.7887768554685","11.3400268554688","11.3400268554688","11.3400268554688","11.3400268554688","11.3400268554688","654.105026855465","65.8525268554686","2.96502685546875","561.015026855503","178.340026855469","998.340026855469","998.340026855469","998.340026855469","998.340026855469","998.340026855469","998.340026855469","998.340026855469","998.340026855469","997.340026855469","997.340026855469","997.340026855469","980.605026855467","530.340026855469","439.087526855467","389.340026855469","388.340026855469","388.340026855469","388.340026855469","388.340026855469","388.340026855469","388.340026855469","388.340026855469","388.340026855469","262","262","262","262","261","261","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","251.985","242","252","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","243","247.51","253","255","255","255","255","255","255.603749999999","256.7325","255","490.775000000002","455.715","360","360","360","360","360","360","360","360","357","357","357","355.2075","512","579.540000000001","583","584","584","584","584","584","584","584","584","complex"
"2567","2","713","713","713","713","713","713","713","713","713","711","710","705","705","705","705","705","705","705","705","705","705","705","705","705","705","705","705","705","705","705","705","705","705","705","705","699","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","698","179","207.824000000001","83","14","12","12","12","679.3915","654.225","641.572","525","528","528","527","527","527","527","527","527","527","527","510.136","541.82925","505","504","504","504","504","504","504","504","440.294500000002","391","406","259","259","259","259","259","259","259","259","259","258","258","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","251","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","260","272","301","336.29","311.9185","309","309","413.3915","418.05","414.856","565","554","552","551","551","551","551","551","551","551","551","560.864","556","565","565","565","565","565","565","565","563","593.772999999999","606","589","simple"
"2568","2","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","398.72","385","370.8","274.6","239.38","159.268571428571","130","130","130","130","76.9599999999998","35","21","19","18","17","22","59.0199999999973","737.82","746","746","746","746","746","746","744.44","522.2","514.18","426.44","398","398","398","398","398","398","398","401","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","266","236","238","259.02","268","252","249.4","248","248","248","273","272","269","265","265","266.26","289","413.479999999998","544.54","523","523","523","523","523","523","523","549.2","554.94","602","600","600","600","600","600","600","600","596","simple"
"2569","2","444","445","431.1845","421","411","410","410","410","410","410","410","409","407","443.454875","463.68725","457","452","444.31825","374.75725","280","280","277","377.7795","363","315.445","255","253","251","249","247","120.856250000001","62","61","61","61","60","60","60","60","52.2988750000001","45.7249999999999","58","47","45","40","30.4768750000001","31.2597499999998","-5.80474999999996","-8","5.44599999999991","11","11","11","55.8179999999993","60","26","26","23","6","8","8","8","8","8","8","8","8","8","8","8","8","8","8","11.0157499999999","31","25","25","25","25","25","24","8.07412500000015","15","15","15","16","15.4335000000002","14","14","14","3","8","8","8","8","-13.8437500000009","1.34999999999945","15","15","207.043999999989","417","213","215","226","232","238","239","239","239","239","239","239","239","239","235.401","236.96525","230","227","226","200.8925","184","184","183","206.14675","211","192.648","182","182","182","182","181","198.33125","218","218","218","218","218","218","218","218","223","260.205","235","243.834","246","249.588","310.36875","348.658","298.878625","296.904","298.97975","303","303","304","447.093375","442.43825","349","350","351","318","311","311","311","311","311","311","311","311","311","311","311","311","311","311","310","320","326","327","327","327","327","346.125","408.074125","403","403","403","403","403","404","404","404","410","413.975875","414","415","417","379.456249999998","280","285","295","458.813999999993","581","complex"
"2571","2","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","251.640624999998","-16.4950000000003","-17","6","7","12","26.4862500000004","225.82","233","233","251","398.194666666666","405.3225","390","390","398","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","252","251","251","251","251","251","251","251","251","251","251","251","251","251","251","251","251","251","251","251","251","251","251","296.398","302","305","305","304","322.48625","356","352","352","351","440.327999999998","545.95525","566.30675","576","574","complex"
"2572","2","400","400","400","400","400","400","382.542","379","349.782","876.209142857143","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","894","891","891","891","891","891","891","891","891","891","891","891","661.204000000005","67","-8","-7.23199999999997","36","30.6560000000001","19.736","18","18","20","52.9880000000001","539.072","542","502.76","428.564","422","408","407","263","263","263","263","264","264","264","264","264","273.144571428571","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","277","276","276","276","276","276","276","276","276","276","276","276","263","289","299","295","267.583","260","257","257","257","257.496","274.136","499","496","497.296","586.747428571429","593","583","583","complex"
"2575","2","412.5","412.5","412.5","405.938","299.095333333333","166.5","73.903","27.5","29.22","43.03","41.99","41.452","39.5","27.58","12.892","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","11.5","12.8","42.215","42.724","35.5","35.5","35.5","30.3413333333334","24.5","29.5","29.5","32.08","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","34.5","50.2199999999999","323.331","465.104","534.006","633.944571428572","660.45","690.43","729.054285714286","774.5","674.846285714288","264.97","81.7030000000003","44.7240000000002","84.8560000000003","243.920571428571","324.42","399.138857142857","446.292","517.34","556.5","416.76","199.975999999999","5.25466666666676","-20.5","26.6640000000001","14.2733333333335","2.5","13.5","19.5","10.5","16.275","14.5","14.5","27.316","35.5","33.5","25.9697142857144","14.7960000000001","3.5","3.01400000000001","3.62000000000006","13.5","13.532","17.5","17.5","17.5","17.5","17.5","17.5","17.8680000000001","224.120000000002","369.748","433.284","444.116","400.772","391.5","258","258","258","246.876","180.205333333333","117","109.335","107","112.97","139.155","159.295","193.048","197","183.847","177.392","177","177","177","213.559","217","217","217","217","217","217","218.3","241","270.831","278","279","286.32","294.16","312.078","332.144","336.435","360.195","364","364","364","364","364","364","364","361","358","344.52","229.84","163.869","125.516","80.0571428571427","58.425","38.5350000000001","30","28","40.0754285714285","54.45","78.628","85.968","67.5599999999999","62","69.3200000000001","71","68","67","67","239.25","481.428","499","504.548","489.756","485.28","487","456.262","450","460","449.05","422.128","420","417","409","373","371","371","370","367.204","340.2","323.704","323","319","319","319","319","319","319","319","441.320000000001","561.312","589.784","599.256","603","592","simple"
"2578","2","400.5","400.5","400.5","400.5","400.5","400.5","400.5","400.5","400.5","400.5","400.5","400.5","400.5","400.5","400.5","401.5","401.5","402.5","402.5","402.5","402.5","401.5","401.4085","396.5","393.444","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","385.1545","379.5","379.5","379.5","379.5","379.5","379.5","379.5","379.5","379.5","379.5","379.5","379.5","379.5","379.5","379.5","379.5","379.5","379.5","315.07775","173.5","71.5","55.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","51.5","37.546125","37.5","38.5","38.5","38.5","38.5","38.5","29.5","21.5","16.5","15.5","14.5","14.5","14.5","85.9812499999982","300.5","300.5","406.38","397.48775","395.5","265","265","265","265","265","265","265","265","265","265","265","265","267.709","272","273","268.459375","268","267","267","267","260.245","256.160875","256","256","257","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","258","262.32025","263","279","291","292","292","292","292","292","292","292","292","292","292","294","313.953875","316","317","317","317","317","314.063","312","312","312","312","312","312","312","405.149999999998","642","642","628.75525","608.4265","593","complex"
